TAXON,SPECIES,SUBSPECIES,DISSECTED.BY.MOUNTAINS,LAT.RANGE,ENV.SHIELDING,GLACIATION,ISLAND.DWELLING,HABITAT.HETEROGENEITY,BODY.SIZE,MEAN.PRECIP,VARIANCE.PRECIP,PREDICTABILITY.PRECIP,MEAN.TEMP,VARIANCE.TEMP,PREDICTABILITY.TEMP,NPP,BREEDING.RANGE.AREA,ENV.HARSHNESS,GEOGRAPHIC.COVERAGE,RAINFALL.UNPREDICTABILITY,RESIDUAL.BODY.SIZE,SOURCE.HIBERNATION.DATA,N.MOST.LAT,S.MOST.LAT,CENTROID
mammals,Histiotus_macrotus,1,TRUE,Mixed,NA,0,0,7,11,28.37770912,1565.01102,0.692459836,10.93650548,14.25279482,0.624652334,1.73E+11,1812535.607,1.637082644,0.738457364,-0.647548331,1.476502712,,-9.579564407,-42.06356441,-25.40081637
mammals,Histiotus_montanus,3,TRUE,Mixed,NA,0,0,5,15.94,91.56842891,3315.567994,0.592780375,15.95334508,18.12045076,0.610903863,4.72E+11,4239072.666,0.978449312,1.189877841,0.185773178,0.936910473,,12.20193559,-53.90286441,-29.42518779
mammals,Histiotus_velatus,1,TRUE,Mixed,NA,0,0,3,11.32,90.43314787,6438.958592,0.625203955,21.37317663,6.828726146,0.627623605,6.99E+11,2648992.001,0.221806685,0.732211805,0.018813269,1.006568096,,-6.539464408,-32.59886441,-18.93782828
mammals,Hylonycteris_underwoodi,2,TRUE,Tropical,NA,0,0,3,7.5,200.9271864,28496.53142,0.599548572,23.27739102,2.085738241,0.689093259,5.94E+11,448432.2795,-0.660692609,0.944095931,1.02295832,0.838977855,index,21.27003559,8.025735592,13.67676884
mammals,Hypsignathus_monstrosus,1,FALSE,Tropical,0,0,0,2,336.97,132.425886,17650.12015,0.643817202,23.83294525,1.787176861,0.706154655,6.25E+11,2879621.691,-0.52178018,0.798703676,-0.457058133,-0.704257987,Feldhamer et al. 2007,12.31711546,-11.54529622,6.471039598
mammals,Ia_io,1,TRUE,Mixed,NA,0,0,2,49.3,176.528391,43814.01289,0.587817168,17.716006,26.91024881,0.649977285,4.57E+11,1512951.73,-0.2009158,1.054830895,1.06833076,-0.180663718,,34.82093559,14.47303559,26.28139686
mammals,Idionycteris_phyllotis,1,TRUE,Mixed,NA,0,0,4,12.13,38.97099903,3152.46636,0.50158446,16.8267483,35.56466865,0.58906309,2.32E+11,1395723.726,1.310134061,0.459175417,1.289974155,0.596722174,index,37.04253559,16.55573559,27.46092313
mammals,Kerivoula_argentata,3,FALSE,Mixed,NA,0,0,1,10.11,77.57565317,6232.217802,0.632831329,21.24525615,6.631052952,0.727827972,5.38E+11,2970473.92,-0.083839767,-0.200848143,-0.180983617,0.91746812,,-1.64472847,-29.77861048,-18.14249931
mammals,Kerivoula_cuprosa,1,FALSE,Tropical,NA,0,0,2,5.61,133.7591085,7228.401863,0.652484397,25.43487353,1.074184773,0.748782547,8.24E+11,597847.8916,-0.773636945,0.122524618,-0.111063582,1.269011188,,9.16084888,-1.511777678,4.623668892
mammals,Kerivoula_flora,1,FALSE,Tropical,NA,0,1,2,6.01,166.893997,21150.14641,0.565498858,24.89332696,2.621325897,0.758046698,6.74E+11,52577.7303,-0.921972285,-0.007746159,1.46470986,0.683872785,,19.20893559,-10.32216441,-0.636067177
mammals,Kerivoula_intermedia,1,TRUE,Tropical,NA,0,0,1,3.68,227.8199243,14544.4749,0.643671399,26.065726,0.250447166,0.774887055,8.62E+11,873769.0038,-1.436174429,0.225530046,0.096802942,1.367743336,,7.034735593,-4.188464407,2.171670393
mammals,Kerivoula_lanosa,4,TRUE,Mixed,NA,0,0,2,6.66,97.67442681,7656.853783,0.652163763,23.3813228,4.010650558,0.715717267,6.11E+11,9129279.358,-0.182728702,0.629916986,-0.433465491,1.295396129,ADW only; no index,10.39056967,-34.07889282,-4.669613039
mammals,Kerivoula_minuta,1,TRUE,Tropical,NA,0,1,1,2.03,206.9358743,11830.46529,0.6542509,26.14360293,0.207410482,0.786974386,7.86E+11,144423.0755,-1.426451378,-0.490283279,0.279729355,1.570503599,,7.845357895,-3.457164407,2.661901132
mammals,Kerivoula_muscina,1,TRUE,Tropical,NA,0,0,1,5.29,245.8493323,13203.42843,0.687938529,25.90978899,0.537861802,0.76516109,9.08E+11,206894.4126,-1.4382132,-0.198934313,-0.132625676,1.233084889,,-3.034263611,-10.70326424,-6.54940938
mammals,Kerivoula_myrella,1,FALSE,Tropical,NA,0,1,1,7.2,273.7182722,17263.13512,0.668021113,25.32368392,0.245394757,0.785440694,5.53E+11,40998.6163,-1.464264851,-0.830876148,0.368488581,0.843140862,,-1.955564407,-8.018764407,-4.8952569
mammals,Kerivoula_papillosa,2,TRUE,Tropical,NA,0,1,1,10.21,191.7518117,17704.64986,0.625620688,25.29948432,1.701285201,0.753665889,6.74E+11,795123.3588,-1.015581449,0.209635663,0.327388916,0.728224787,,21.05343559,-8.448964407,2.817437402
mammals,Kerivoula_pellucida,1,TRUE,Tropical,NA,0,1,1,4.14,203.3336326,15043.48264,0.597227659,26.11112515,0.250034326,0.757560163,7.78E+11,1221424.496,-1.272001632,0.347366091,0.498958719,1.180872956,,11.42693559,-8.780764407,3.030270048
mammals,Kerivoula_phalaena,1,FALSE,Tropical,NA,0,0,2,3.03,141.3698725,9103.13653,0.650318139,25.26799031,0.936583958,0.753251473,8.15E+11,1187815.659,-0.821321171,0.352864963,-0.063003055,1.579547931,,9.037491956,-2.080640764,3.835139714
mammals,Kerivoula_picta,2,TRUE,Mixed,NA,0,0,2,4.5,177.8836357,27872.65244,0.569424475,25.12556044,8.092163284,0.726969598,4.33E+11,2942654.891,-0.567433602,1.101378668,1.076411838,0.95231152,ADW only; no index,28.05823559,-8.961364407,9.235057099
mammals,Kerivoula_smithii,1,TRUE,Tropical,NA,0,0,1,5.86,91.32062341,4346.828267,0.558550776,22.24915797,1.130452666,0.735329708,7.70E+11,1107751.297,-0.446422652,-0.21660851,0.558733581,1.018828632,,5.205997157,-2.159825306,-0.041244972
mammals,Kerivoula_whiteheadi,3,TRUE,Tropical,NA,0,1,1,3.29,213.7222409,27379.07924,0.568275659,25.65863125,0.780391999,0.73335848,7.81E+11,215973.5307,-1.3058719,0.277111045,1.385353672,1.001410782,,18.65093559,2.466623306,9.675949103
mammals,Laephotis_angolensis,1,FALSE,Tropical,NA,0,0,1,6.11,100.8376844,10085.23752,0.765218963,21.55285123,3.046433834,0.720603614,6.64E+11,82402.1166,-0.562003235,-1.230216056,-0.687895065,1.30208317,,-10.68165842,-11.49742284,-11.06487958
mammals,Laephotis_botswanae,1,FALSE,Mixed,NA,0,0,1,7.28,78.28055298,9815.029807,0.618270626,20.93512567,8.30478185,0.698733943,5.02E+11,332711.6915,-0.101706601,-0.658932317,0.505574622,0.846605492,,-10.13551421,-30.00930097,-16.97234813
mammals,Laephotis_namibensis,1,FALSE,Mixed,NA,0,0,2,8.72,22.92197534,853.3117831,0.609378418,17.78250191,17.40396971,0.637454088,1.27E+11,27888.2364,0.947348474,-1.93343766,0.700109944,0.699842589,,-23.31056441,-33.00956441,-28.62735608
mammals,Laephotis_wintoni,1,TRUE,Mixed,NA,0,0,3,6.1,73.86463802,5938.835234,0.566840994,17.04222266,9.308415184,0.673149608,4.94E+11,1931287.948,0.474784215,0.373496725,0.661926695,1.108560863,,8.564140466,-30.13540924,-17.26546018
mammals,Lampronycteris_brachyotis,1,TRUE,Tropical,NA,0,0,2,10.39,176.392158,18245.00628,0.647575058,25.42437864,1.451987137,0.709129051,7.28E+11,3878085.958,-0.793952248,1.004167852,-0.072341264,0.960563109,,21.52083559,-7.724716325,9.697994352
mammals,Lasiurus_castaneus,1,TRUE,Tropical,NA,0,0,2,12.51,231.2679172,13740.19772,0.706017292,22.61066514,0.254144608,0.740579087,6.69E+11,123184.4522,-1.076633596,-0.383186042,-0.271810564,0.913777863,,9.088635593,4.643835592,6.543591368
mammals,Lasiurus_ega,5,TRUE,Mixed,NA,0,0,4,12.2,146.2895824,10542.83434,0.654109476,24.88750049,2.70358319,0.696339023,6.92E+11,15817882.6,-0.224362294,1.811619309,-0.506750939,1.171269726,index indicates seasonal migration,27.90793559,-39.01476441,0.822859478
mammals,Lasiurus_egregius,1,TRUE,Mixed,NA,0,0,3,17.41,167.47599,9047.372002,0.672564065,22.81963752,4.382423284,0.704595277,7.80E+11,1330892.048,-0.38672185,0.741948944,-0.385612032,0.878856255,,12.46333559,-31.16396441,-5.027191827
mammals,Lasiurus_intermedius,2,TRUE,Mixed,NA,1,0,5,22.96,171.0257083,14882.2506,0.575733143,16.50407709,43.89710077,0.597323233,4.44E+11,1756492.193,0.66130564,1.596140284,0.87499409,0.511302725,index,40.89083559,9.610835593,27.68180951
mammals,Lasiurus_seminolus,1,FALSE,Temperate,NA,0,0,3,9.88,95.81017419,2597.284986,0.567393921,12.77390495,83.25851772,0.519330841,4.19E+11,1196958.447,1.220587178,0.144604329,0.810239717,0.854435489,index indicates seasonal migration,42.52453559,25.12803559,37.97283577
mammals,Latidens_salimalii,1,FALSE,Tropical,0,0,0,1,49.99,145.5683333,17220.83346,0.507702996,24.65243119,1.199313734,0.73361067,4.94E+11,15173.5355,-0.822387087,-0.824360166,1.846029845,-0.612160596,Feldhamer et al. 2007,10.39163559,8.552335592,9.489964165
mammals,Lavia_frons,3,TRUE,Tropical,NA,0,0,2,23.8,95.68141728,7709.666527,0.667444799,25.19733955,2.53247219,0.707980861,5.54E+11,7617234.026,-0.241485764,0.58869553,-0.718771398,0.70318111,index,17.5986318,-12.73731173,4.736338345
mammals,Leptonycteris_nivalis,1,TRUE,Mixed,0,0,0,4,24.26,73.57244822,12097.41565,0.562360059,23.72584533,8.417661603,0.643983532,3.97E+11,954628.6528,0.36032993,0.964482159,0.859978468,0.323245069,index indicates seasonal migration,30.41183559,15.20313559,18.95006328
mammals,Leptonycteris_yerbabuenae,1,TRUE,Mixed,0,0,0,4,22.24,43.79756665,5456.051386,0.562305435,20.96653977,17.21571029,0.614767582,2.46E+11,1239546.871,0.934316216,0.532588133,0.701537532,0.422669772,index,33.61163559,13.48803559,24.32759431
mammals,Lichonycteris_obscura,1,TRUE,Tropical,NA,0,0,2,6.5,138.2966774,10178.65854,0.63396332,24.23546546,2.042421489,0.697549331,8.04E+11,7384803.462,-0.505023346,0.954843971,-0.171975011,1.2706134,,17.81783559,-23.10626441,-8.599155585
mammals,Lionycteris_spurrelli,1,TRUE,Tropical,NA,0,0,2,8.85,185.9025518,14180.89383,0.696569922,25.26635888,0.552053755,0.716171877,8.90E+11,7322193.414,-0.965907347,1.051504769,-0.761189903,1.3050232,,12.46333559,-15.10236441,-1.622311846
mammals,Lissonycteris_angolensis,5,TRUE,Tropical,0,0,0,2,68.31,161.2584481,13357.00621,0.66095905,23.70437128,1.502766853,0.738963931,4.09E+11,9144171.441,-0.459460085,0.744446659,-0.682152873,0.147103276,Feldhamer et al. 2007,13.25643559,-20.91826441,0.832434957
mammals,Lonchophylla_bokermanni,1,FALSE,Tropical,NA,0,0,2,9.74,126.7599521,11365.64685,0.576491015,20.49048867,5.854817549,0.599710596,4.13E+11,138095.3469,0.113695018,-0.354671467,1.183795743,0.582164736,,-18.42936441,-23.23046441,-21.93403932
mammals,Lonchophylla_dekeyseri,1,FALSE,Tropical,NA,0,0,1,7.2,127.8645677,16360.93461,0.654614855,23.58700306,1.350403493,0.670077232,6.50E+11,28787.6387,-0.729025003,-0.970735325,0.678125736,0.795560498,,-13.62636441,-15.48806441,-14.56612316
mammals,Lonchophylla_handleyi,1,FALSE,Tropical,NA,0,0,1,14.53,140.7099192,3680.644249,0.69350171,23.12963616,0.332783552,0.704037352,9.17E+11,124953.1476,-0.849787901,-0.926622424,-0.516324194,0.89138894,,-2.36082952,-8.236464408,-5.238338782
mammals,Lonchophylla_hesperia,1,TRUE,Tropical,NA,0,0,4,8.72,75.87591911,2363.160741,0.761587624,19.20944652,1.791309913,0.672722647,4.85E+11,276845.368,0.305212093,-0.447846175,-1.100105398,1.495844688,,-2.735859031,-13.05476441,-7.678452713
mammals,Lonchophylla_mordax,2,TRUE,Mixed,NA,0,0,3,21.56,98.44251883,10344.472,0.573107108,24.35428033,2.190399395,0.690271512,6.65E+11,2272362.257,-0.197992106,0.987813565,0.447641018,0.499142965,,-0.539564407,-24.70886441,-11.76828111
mammals,Lonchophylla_robusta,1,TRUE,Tropical,NA,0,0,2,13.72,143.2288401,9786.723635,0.660718628,22.44190445,0.696539493,0.714593491,7.88E+11,1123445.462,-0.649718955,0.244098076,-0.289325612,0.924806057,,13.77263559,-5.462664407,4.506799093
mammals,Lonchophylla_thomasi,1,TRUE,Tropical,NA,0,0,2,7.09,179.8983254,13869.3505,0.703162911,25.01584212,0.778085717,0.708134302,8.78E+11,8437841.255,-0.879397525,1.050810669,-0.799417296,1.430137625,,12.46333559,-17.95756441,-3.073143667
mammals,Lonchorhina_aurita,2,TRUE,Mixed,NA,0,0,3,15.38,136.6370436,12488.64148,0.628010752,24.83945459,2.132633946,0.695451465,7.73E+11,11650246.81,-0.406084917,1.541637423,-0.227815538,0.912678095,ADW and index,21.30403559,-25.47206441,11.0939991
mammals,Lonchorhina_fernandezi,1,FALSE,Tropical,NA,0,0,1,11.59,233.9228886,29199.85295,0.672582815,24.55769023,0.84858068,0.716373881,1.01E+12,106309.4598,-1.479727861,0.100085396,0.383169671,0.71198179,,6.642335592,2.866635592,4.753037886
mammals,Lonchorhina_marinkellei,1,FALSE,Tropical,NA,0,0,1,17.67,257.5902863,7387.457451,0.756708142,25.98362941,0.403085741,0.766092377,9.57E+11,162383.0978,-1.450255384,-0.532946954,-1.075783232,0.911585119,,2.024635593,-4.222464407,-0.840229639
mammals,Lonchorhina_orinocensis,1,TRUE,Tropical,NA,0,0,2,9.04,224.2021052,20759.65543,0.69214619,25.92962267,0.904628846,0.735400906,7.58E+11,389117.7489,-1.163573762,0.404818698,-0.097320862,1.0004568,,7.653535593,0.630035593,3.974728669
mammals,Lophostoma_brasiliense,1,TRUE,Tropical,NA,0,0,3,9.76,128.5211107,11509.26542,0.64656237,24.12426241,2.346447888,0.677151555,7.83E+11,8148097.459,-0.321091182,1.336772866,-0.285077345,1.171699409,,19.04623559,-22.86646441,-4.549571277
mammals,Lophostoma_carrikeri,1,FALSE,Tropical,NA,0,0,1,22.35,196.704357,15749.69656,0.693520541,26.11253348,0.526372129,0.721136713,9.63E+11,4756218.127,-1.217117972,0.767292415,-0.779893853,0.761883343,,9.420435593,-13.27836441,-1.873746067
mammals,Lophostoma_evotis,1,TRUE,Tropical,NA,0,0,4,20.58,184.3818357,22594.58184,0.621484749,24.90439602,3.114807652,0.686569039,8.19E+11,177584.1352,-0.647784317,1.16680758,0.70672913,0.495957727,,20.48943559,14.56043559,16.7706916
mammals,Lophostoma_schulzi,1,FALSE,Tropical,NA,0,0,1,18.02,194.0235177,19362.89984,0.639698763,25.86577221,0.415936698,0.745789344,1.03E+12,568143.4459,-1.420659388,0.414004546,0.109773431,0.583507091,,6.872835592,-1.039364408,2.714576503
mammals,Lophostoma_silvicolum,4,TRUE,Mixed,NA,0,0,3,32.29,181.0459607,18594.92176,0.674119542,24.90241222,1.056331449,0.709345799,7.44E+11,12215381.51,-0.691823959,1.631335942,-0.648718159,0.659581084,,15.43793559,-24.38866441,2.256249362
mammals,Macroderma_gigas,1,FALSE,Mixed,NA,0,0,2,124.37,71.28217884,12987.03686,0.555185818,26.03138012,14.14049341,0.637414718,2.29E+11,1084848.855,0.245962032,0.359524986,0.740570935,-0.684801745,index,-11.11586441,-24.22206441,-17.16751063
mammals,Macroglossus_minimus,4,TRUE,Tropical,0,0,1,2,16.3,220.915832,13307.60347,0.660920814,26.12399356,0.582495342,0.768039385,4.97E+11,3613493.126,-0.925584255,0.655905622,-0.414341739,0.773833281,Feldhamer et al. 2007,18.65093559,-18.30786441,-1.249396321
mammals,Macroglossus_sobrinus,2,TRUE,Mixed,0,0,0,2,21.8,242.6381146,19909.44836,0.629123287,26.33489004,0.82266763,0.785924246,4.63E+11,2449612.325,-1.048750049,0.814792356,0.048687364,0.459532967,Feldhamer et al. 2007,28.04183559,-8.849464407,-0.336359519
mammals,Macrophyllum_macrophyllum,1,TRUE,Mixed,NA,0,0,3,8.02,157.7248488,12968.46389,0.668142365,24.74355655,1.849455418,0.69095105,8.05E+11,13147734.2,-0.500208599,1.529040056,-0.517195923,1.344152081,index,18.28703559,-28.82456441,-6.601951049
mammals,Macrotus_waterhousii,6,TRUE,Mixed,NA,0,0,4,16.27,115.6730466,11886.34685,0.527461648,24.23603036,5.041071127,0.667981939,3.99E+11,806893.194,0.128399589,1.054132717,1.226610574,0.410773594,index,26.99263559,15.41543559,21.52691939
mammals,Megaderma_spasma,17,TRUE,Mixed,NA,0,1,2,24.71,203.3800459,22043.06625,0.57231432,25.90103887,1.431472615,0.729665667,5.41E+11,4083598.973,-0.802265447,1.191557014,0.58725457,0.273720927,ADW only,27.05013559,-8.780764407,9.918984701
mammals,Megaerops_ecaudatus,1,TRUE,Mixed,0,0,1,1,26.29,202.2406299,15451.14275,0.652520665,22.74730373,6.682366957,0.740063836,7.23E+11,1282521.499,-0.764829828,0.271024471,-0.110165184,0.413063501,Feldhamer et al. 2007,29.46943559,-5.945064407,8.503765891
mammals,Megaerops_kusnotoi,1,FALSE,Tropical,0,0,1,2,19.89,195.00625,21561.3304,0.470138217,25.4512328,0.278778235,0.81360938,5.40E+11,14195.1045,-1.25987618,-0.289646988,2.281872895,-0.208466559,Feldhamer et al. 2007,-6.503864288,-8.961364407,-7.934823221
mammals,Megaerops_niphanae,1,TRUE,Mixed,0,0,0,2,32.59,151.8767888,24422.3134,0.629316087,21.41014636,13.30483063,0.676114633,5.31E+11,1328555.399,-0.273784036,0.674416208,0.379585185,0.214346009,Feldhamer et al. 2007,28.61193559,8.559635593,21.40672201
mammals,Megaerops_wetmorei,2,FALSE,Tropical,0,0,1,1,18.7,206.7413756,10500.99837,0.621315668,24.98657519,0.198671462,0.743119988,7.09E+11,167018.233,-1.171743508,-0.450118353,0.292996002,0.454919731,Feldhamer et al. 2007,9.562535592,-1.345264407,4.512796568
mammals,Megaloglossus_woermanni,1,TRUE,Tropical,0,0,0,2,16.71,136.1637889,13084.85853,0.631721135,25.57277077,1.37210999,0.730769145,6.48E+11,3453320.888,-0.638133402,0.748941171,-0.116147616,0.70571698,Feldhamer et al. 2007,9.173067889,-11.02070426,4.289841413
mammals,Melonycteris_melanops,1,FALSE,Tropical,0,0,1,1,47.59,327.4176147,16794.97532,0.678693032,26.48813574,0.108547936,0.816888377,4.42E+11,45539.7865,-1.660964452,-0.824164301,-0.052472859,-0.02632207,Feldhamer et al. 2007,-2.344064408,-6.309864407,-3.1982689
mammals,Melonycteris_woodfordi,2,FALSE,Tropical,0,0,1,1,36.2,271.49923,5890.055592,0.85762544,26.2362713,0.250860539,0.828324501,5.44E+11,16892.8057,-1.504406199,-1.814157701,-1.830884066,0.637333342,Feldhamer et al. 2007,-5.008464407,-9.147164408,-7.111882344
mammals,Mesophylla_macconnelli,2,TRUE,Tropical,NA,0,0,2,6.86,164.0594891,11813.72401,0.681629588,25.50813566,0.677592079,0.712724604,7.46E+11,8874764.106,-0.762802903,0.929439457,-0.649251633,1.370945735,index,12.46333559,-19.21706441,3.521233036
mammals,Micronycteris_hirsuta,1,TRUE,Tropical,NA,0,0,3,12.89,180.443935,18335.47736,0.66773381,24.98716104,0.833098333,0.715348699,7.42E+11,9133580.565,-0.739542676,1.52087066,-0.440907829,1.060632728,,15.36673559,-22.99756441,4.03900597
mammals,Micronycteris_megalotis,1,TRUE,Mixed,NA,0,0,4,6.4,130.783374,7811.176044,0.652386481,25.87442278,0.879896347,0.713496993,3.91E+11,12170389.84,-0.14942593,1.324760012,-0.463062403,1.420728335,index,13.37783559,-24.51036441,8.612795916
mammals,Micronycteris_minuta,1,TRUE,Mixed,NA,0,0,3,6.9,150.4847158,9595.006743,0.680232943,25.42152583,0.878344128,0.716648311,7.20E+11,12169229.01,-0.543277207,1.266710519,-0.734584765,1.461632752,index,15.92283559,-27.86226441,5.136207882
mammals,Micronycteris_schmidtorum,1,TRUE,Mixed,NA,0,0,3,7.73,172.9815381,16481.19981,0.649582115,25.18045347,1.564370948,0.708632397,8.03E+11,6546871.831,-0.672942291,1.498179705,-0.172155409,1.238717097,,21.59493559,-25.47206441,6.054103626
mammals,Micropteropus_intermedius,1,FALSE,Tropical,0,0,0,1,32.01,116.4588149,8145.828112,0.718161054,23.76720754,1.101384529,0.7694707,6.60E+11,204721.4169,-0.791883015,-0.850834221,-0.767936787,0.469737859,Feldhamer et al. 2007,-5.191859102,-7.597049121,-6.345261215
mammals,Micropteropus_pusillus,1,TRUE,Tropical,0,0,0,2,25.38,113.12189,10821.74654,0.679416777,25.00195758,2.031734653,0.716279925,5.90E+11,5415901.924,-0.419160395,0.615107776,-0.71042172,0.672102602,Feldhamer et al. 2007,13.94123559,-12.27676441,2.210590547
mammals,Mimetillus_moloneyi,2,FALSE,Tropical,NA,0,0,2,8.89,159.5179414,13642.67259,0.649213658,23.52457641,2.038098491,0.732169157,4.02E+11,3644388.239,-0.442048738,0.473121514,-0.126273447,1.003858714,,9.712690764,-21.62341369,-0.115708523
mammals,Mimon_bennettii,1,TRUE,Mixed,NA,0,0,3,12.9,142.9613038,14027.32949,0.617794159,24.42715992,2.423677646,0.685876313,7.50E+11,4217084.539,-0.408700598,1.310072653,0.110494724,0.887334068,index,10.76363559,-28.68206441,-7.553240855
mammals,Mimon_cozumelae,1,TRUE,Tropical,NA,0,0,2,39.49,188.2548627,16128.23921,0.63734436,24.05636962,1.800833267,0.715211004,6.96E+11,808376.4494,-0.746441166,0.522615755,0.053414746,0.226448652,,21.60883559,3.328235593,11.34873828
mammals,Mimon_crenulatum,4,TRUE,Tropical,NA,0,0,3,13.91,194.9786242,20063.52644,0.67474422,24.4043436,0.667211274,0.717141496,5.36E+11,11207715.41,-0.660966459,1.406398475,-0.485768676,1.008034635,ADW only,18.59413559,-22.33506441,7.253711186
mammals,Miniopterus_australis,3,TRUE,Mixed,NA,0,1,3,7.4,216.9389668,16308.22325,0.629631871,25.35668253,1.090651144,0.756291054,5.20E+11,2219790.84,-0.759238845,1.024424155,0.170195509,1.074731289,,18.65093559,-33.39706441,-2.990162241
mammals,Miniopterus_fraterculus,1,TRUE,Mixed,1,0,0,3,7.38,92.08041472,6386.940237,0.570132968,21.02008058,2.896914094,0.726107177,5.78E+11,1677753.67,-0.004515172,0.512838811,0.527050228,1.025551488,ADW only; no index,3.570205365,-34.83982849,-4.831852943
mammals,Miniopterus_fuscus,1,FALSE,Temperate,NA,0,1,1,10.82,179.5045413,13737.24906,0.552006032,21.56204893,22.58271365,0.630410837,50781912064,2839.3044,-0.00799618,-1.78107412,2.140950654,-0.00163604,,28.51893559,24.24943559,26.43539054
mammals,Miniopterus_inflatus,2,TRUE,Tropical,NA,0,0,2,14.9,93.81590605,8359.281053,0.571630601,21.68796368,4.140612066,0.716753792,5.49E+11,2365490.097,-0.087048967,0.369566882,0.449815389,0.608001679,,10.39212993,-20.70335419,-2.368033764
mammals,Miniopterus_macrocneme,1,TRUE,Tropical,NA,0,1,1,7.53,245.9613844,11662.38773,0.704808855,24.8827222,1.574799699,0.769464083,5.16E+11,473983.4109,-1.010739695,-0.383800668,-0.409205668,1.068936048,,-1.955564407,-22.39886441,-12.41129605
mammals,Miniopterus_magnater,2,TRUE,Mixed,NA,0,0,2,14.14,203.7742944,20741.30835,0.582617009,24.83978375,3.860181513,0.746128575,5.74E+11,3164965.075,-0.726100927,1.075373935,0.593824139,0.553468094,,28.54323559,-10.37476441,1.51556604
mammals,Miniopterus_majori,1,TRUE,Mixed,NA,0,1,3,13.31,114.9621919,9840.196538,0.737865811,21.14191221,5.524102896,0.710500843,6.03E+11,250795.9694,-0.194776332,-0.1470989,-0.655910592,1.045885488,,-12.37986441,-25.02286441,-20.44657124
mammals,Miniopterus_manavi,2,TRUE,Mixed,NA,0,1,3,7.81,119.3996675,19347.53805,0.711637035,25.85834377,2.597854324,0.726635275,5.63E+11,512195.1104,-0.576285125,0.475953232,-0.27301721,1.149259776,,-11.94546441,-25.14976441,-15.46601663
mammals,Miniopterus_medius,1,TRUE,Tropical,NA,0,1,1,11.4,233.9746862,15404.38124,0.636605323,26.37595086,0.286346723,0.767695956,5.30E+11,1258555.239,-1.20994095,0.139781747,0.039283347,0.745338256,,9.336435593,-10.38366441,0.678334247
mammals,Miniopterus_paululus,3,FALSE,Tropical,NA,0,1,2,7.2,134.994794,15541.92991,0.582863489,26.27446595,0.781784224,0.719264211,3.24E+11,58956.5435,-0.639999373,-0.479598184,1.191472848,0.617844294,,11.00473559,-10.94086441,-3.299148713
mammals,Miniopterus_pusillus,1,TRUE,Mixed,NA,0,0,2,8.95,172.8775122,20802.28218,0.572416363,23.94472899,6.916584137,0.720576289,5.06E+11,1113310.736,-0.504506083,0.702188219,0.971049042,0.654551304,,28.43273559,-10.37476441,7.984332381
mammals,Miniopterus_robustior,1,FALSE,Tropical,NA,0,1,1,10.46,125.2366463,7784.412931,0.552645721,23.17236239,5.261981628,0.720883544,69123801088,1837.6392,-0.225386764,-2.215927724,1.860046679,0.067597195,,-20.67416441,-21.65946441,-21.22907846
mammals,Miniopterus_tristis,5,TRUE,Tropical,NA,0,1,1,15.17,222.3233665,14909.38075,0.660441375,25.70153901,0.521799431,0.754158003,5.18E+11,737773.6557,-1.083623255,-0.086771328,-0.110072177,0.638470619,,18.65093559,-17.82896441,0.214432368
mammals,Molossops_aequatorianus,1,FALSE,Tropical,NA,0,0,3,7.49,89.42897554,16433.24225,0.529627397,26.17614679,0.943672505,0.693348773,3.34E+11,3349.1266,-0.421854956,-0.818142581,2.178711373,0.336818581,,-2.019437657,-2.607364408,-2.262717132
mammals,Molossops_mattogrossensis,1,TRUE,Tropical,NA,0,0,3,7.48,155.718841,14068.34775,0.677571437,25.78433375,0.891445834,0.704961982,8.48E+11,6732120.362,-0.712545322,1.390256371,-0.515776385,1.368297725,,9.305235593,-23.05296441,-6.052162808
mammals,Molossops_neglectus,1,TRUE,Mixed,NA,0,0,2,6.91,157.5667085,11479.18409,0.652290971,23.73848095,3.380665937,0.670110045,8.43E+11,6556336.94,-0.473872907,1.004917806,-0.244343196,1.275427296,,8.519335593,-28.34786441,-11.66335973
mammals,Molossops_temminckii,3,FALSE,Mixed,NA,0,0,3,5.86,141.1065233,10824.43578,0.657295962,24.24019005,4.873309475,0.66551667,7.74E+11,11673197.96,-0.234951987,1.435229516,-0.344820594,1.445914711,ADW only,8.366335593,-35.81056441,-12.16814824
mammals,Molossus_aztecus,1,FALSE,Tropical,NA,0,0,4,14.86,112.1343248,13865.4204,0.578862494,20.71579463,3.598562626,0.674198058,5.95E+11,10353.1958,-0.112052741,-0.198051136,1.447599494,0.40488685,,21.72903559,12.89123559,18.12358475
mammals,Molossus_currentium,3,TRUE,Mixed,NA,0,0,5,17.79,131.3911356,9308.12185,0.609788575,23.42561215,7.163968518,0.658021061,6.14E+11,2573501.123,0.191982706,1.657172957,0.202882205,0.81327406,,15.91193559,-35.54526441,-8.865955716
mammals,Molossus_molossus,7,TRUE,Mixed,NA,0,0,4,13.7,168.7063219,11234.29835,0.622418887,25.23223527,1.599800522,0.700361342,3.67E+11,15860991.05,-0.137577554,1.650255138,-0.176002037,0.951943855,,29.34120818,-34.98086441,15.06690838
mammals,Molossus_pretiosus,1,TRUE,Tropical,NA,0,0,4,98,148.3388892,19785.18476,0.629532627,24.27615631,1.099274818,0.698291671,6.14E+11,1998691.616,-0.428167882,1.471640471,-0.041852988,-0.059314808,index,17.63493559,-1.270464407,11.35966123
