"","sp","DR","ssp","lat","region","age","genus","Family","Order","eltonO","eltonF"
"1937","Dendroica_castanea",0.366237639632913,1,48.13196787,"Temperate",1.808712442,"Dendroica","Parulidae","Passeriformes","",""
"1938","Dendroica_cerulea",0.230056944575877,7,40.14576236,"Temperate",3.956230447,"Dendroica","Parulidae","Passeriformes","",""
"1939","Dendroica_chrysoparia",1.39440845608176,1,30.59567818,"Temperate",0.4730210888,"Dendroica","Parulidae","Passeriformes","",""
"1940","Dendroica_coronata",0.255760654478438,4,45.79274586,"Temperate",3.555227665,"Dendroica","Parulidae","Passeriformes","",""
"1941","Dendroica_discolor",0.448695492937259,2,31.90525727,"Temperate",0.9834199529,"Dendroica","Parulidae","Passeriformes","",""
"1942","Dendroica_dominica",0.274593975859891,4,32.95246745,"Mixed",3.373575438,"Dendroica","Parulidae","Passeriformes","",""
"1943","Dendroica_fusca",0.273805865522382,9,47.10531712,"Temperate",3.382944041,"Dendroica","Parulidae","Passeriformes","",""
"1944","Dendroica_graciae",0.658345298161414,4,18.91314542,"Mixed",0.6297588232,"Dendroica","Parulidae","Passeriformes","",""
"1945","Dendroica_kirtlandii",0.229860627614567,1,44.6900147,"Temperate",3.963655301,"Dendroica","Parulidae","Passeriformes","",""
"1946","Dendroica_magnolia",0.177938677339826,1,49.60853897,"Temperate",5.020510176,"Dendroica","Parulidae","Passeriformes","",""
"1947","Dendroica_nigrescens",0.658345298161414,2,42.9653264,"Temperate",0.6297588232,"Dendroica","Parulidae","Passeriformes","",""
"1948","Dendroica_occidentalis",0.941870010162706,1,42.14016123,"Temperate",0.4382770957,"Dendroica","Parulidae","Passeriformes","",""
"1949","Dendroica_palmarum",0.234489492246151,2,53.49812374,"Temperate",4.026220314,"Dendroica","Parulidae","Passeriformes","",""
"1950","Dendroica_pensylvanica",0.328701497511525,1,47.41047462,"Temperate",2.163046502,"Dendroica","Parulidae","Passeriformes","",""
"1951","Dendroica_petechia",0.328701497511525,34,34.90718786,"Mixed",2.163046502,"Dendroica","Parulidae","Passeriformes","",""
"1952","Dendroica_pharetra",0.173607637285431,1,18.15616857,"Tropical",5.191443139,"Dendroica","Parulidae","Passeriformes","",""
"1953","Dendroica_pinus",0.508453356476107,4,37.52711827,"Mixed",0.8262146781,"Dendroica","Parulidae","Passeriformes","",""
"1954","Dendroica_pityophila",0.321824584855863,1,25.38247522,"Mixed",2.572825128,"Dendroica","Parulidae","Passeriformes","",""
"1955","Dendroica_plumbea",0.173607637285431,1,15.95393341,"Tropical",5.191443139,"Dendroica","Parulidae","Passeriformes","",""
"1956","Dendroica_striata",0.366237639632913,1,53.02434673,"Temperate",1.808712442,"Dendroica","Parulidae","Passeriformes","",""
"1957","Dendroica_tigrina",0.230056944575877,1,50.60358651,"Temperate",3.956230447,"Dendroica","Parulidae","Passeriformes","",""
"1958","Dendroica_townsendi",0.941870010162706,1,52.59104986,"Temperate",0.4382770957,"Dendroica","Parulidae","Passeriformes","",""
"1959","Dendroica_virens",1.39440845608176,1,47.68577747,"Temperate",0.4730210888,"Dendroica","Parulidae","Passeriformes","",""
"1960","Dendronanthus_indicus",0.0390965553642609,1,36.71622192,"Temperate",22.15706719,"Dendronanthus","Motacillidae","Passeriformes","",""
"1961","Dendropicos_abyssinicus",0.356899250357671,1,9.490614694,"Tropical",2.346371243,"Dendropicos","Picidae","Piciformes","Piciformes","Picidae"
"1962","Dendropicos_elachus",0.792072769575262,1,14.92426562,"Tropical",0.5746170224,"Dendropicos","Picidae","Piciformes","Piciformes","Picidae"
"1963","Dendropicos_fuscescens",0.494955535882617,9,-7.809030832,"Mixed",0.7833158898,"Dendropicos","Picidae","Piciformes","Piciformes","Picidae"
"1964","Dendropicos_gabonensis",1.27803752295513,2,1.934288948,"Tropical",0.3023890182,"Dendropicos","Picidae","Piciformes","Piciformes","Picidae"
"1965","Dendropicos_poecilolaemus",0.494955535882617,1,4.011880425,"Tropical",0.7833158898,"Dendropicos","Picidae","Piciformes","Piciformes","Picidae"
"1966","Dendropicos_stierlingi",0.512714419874237,1,-13.36866339,"Tropical",1.098895823,"Dendropicos","Picidae","Piciformes","Piciformes","Picidae"
"1967","Dendrortyx_barbatus",0.190015746275507,1,20.41243436,"Tropical",1.139570724,"Dendrortyx","Odontophoridae","Galliformes","Galliformes","Odontophoridae"
"1968","Dendrortyx_leucophrys",0.106543102046221,2,12.27666783,"Tropical",2.826710118,"Dendrortyx","Odontophoridae","Galliformes","Galliformes","Odontophoridae"
"1969","Dendrortyx_macroura",0.190015746275507,6,18.54482242,"Tropical",1.139570724,"Dendrortyx","Odontophoridae","Galliformes","Galliformes","Odontophoridae"
"1970","Deroptyus_accipitrinus",0.0681436756392153,2,-2.179854931,"Tropical",9.149264626,"Deroptyus","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"1971","Dicaeum_aeneum",0.140654042808825,3,-7.75811221,"Tropical",3.049707895,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1972","Dicaeum_agile",0.127855543704163,9,17.1663464,"Mixed",0.1338238034,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1973","Dicaeum_annae",0.0761809703578721,2,-8.617359652,"Tropical",7.908723918,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1974","Dicaeum_anthonyi",0.0580611630147965,3,11.83401973,"Tropical",9.423401287,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1975","Dicaeum_aureolimbatum",0.0482949537563855,2,-2.148013687,"Tropical",19.18811592,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1976","Dicaeum_australe",0.0890811400884679,1,11.96224433,"Tropical",7.923284119,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1977","Dicaeum_bicolor",0.0580611630147965,3,11.91057101,"Tropical",9.423401287,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1978","Dicaeum_celebicum",0.093743082219482,5,-2.097168454,"Tropical",9.345681362,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1979","Dicaeum_chrysorrheum",0.0545120984465715,2,10.77692255,"Mixed",11.61736985,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1980","Dicaeum_concolor",0.107272062077877,7,15.84887924,"Mixed",1.930575774,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1981","Dicaeum_cruentatum",0.17457250308552,7,14.77572193,"Mixed",4.112068318,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1982","Dicaeum_erythrorhynchos",0.0969665205308979,2,19.86719384,"Mixed",5.116845693,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1983","Dicaeum_erythrothorax",0.0728066569325655,2,-0.406170596,"Tropical",12.6835427,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1984","Dicaeum_eximium",0.109281709032141,3,-5.102248233,"Tropical",7.131746662,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1985","Dicaeum_geelvinkianum",0.205845344251896,11,-5.722704688,"Tropical",0.09236202985,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1986","Dicaeum_haematostictum",0.109463830110543,1,10.20917462,"Tropical",6.8832374,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1987","Dicaeum_hirundinaceum",0.103910460225265,4,-15.8624847,"Mixed",6.708566315,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1988","Dicaeum_hypoleucum",0.0682569024267716,5,11.9313223,"Tropical",1.585687182,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1989","Dicaeum_nigrilore",0.0504787609541692,2,7.536764884,"Tropical",18.91452679,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1990","Dicaeum_pectorale",0.205845344251896,2,-2.024561423,"Tropical",0.09236202985,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1991","Dicaeum_proprium",0.0682569024267716,1,7.460091567,"Tropical",1.585687182,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1992","Dicaeum_pygmaeum",0.107272062077877,5,11.83801115,"Tropical",1.930575774,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1993","Dicaeum_retrocinctum",0.134128381662486,1,12.95389111,"Tropical",5.775649541,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1994","Dicaeum_trigonostigma",0.0577786111717534,18,5.855015317,"Mixed",12.39080713,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1995","Dicaeum_tristrami",0.134128381662486,18,-10.55415636,"Tropical",5.775649541,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1996","Dicaeum_vulneratum",0.0890811400884679,1,-3.22938165,"Tropical",7.923284119,"Dicaeum","Dicaeidae","Passeriformes","Passeriformes","Dicaeidae"
"1997","Dichrozona_cincta",0.0512082465829139,3,-5.299889,"Tropical",18.7327418,"Dichrozona","Thamnophilidae","Passeriformes","Passeriformes","Thamnophilidae"
"1998","Diglossa_albilatera",0.313565350051665,4,1.384003146,"Tropical",2.205319541,"Diglossa","Thraupidae","Passeriformes","",""
"1999","Diglossa_baritula",0.295037868125704,3,15.11481612,"Tropical",0.5388903523,"Diglossa","Thraupidae","Passeriformes","",""
"2000","Diglossa_brunneiventris",0.823704351294277,1,-12.01294015,"Tropical",0.1789413713,"Diglossa","Thraupidae","Passeriformes","",""
"2001","Diglossa_carbonaria",1.45918810027596,1,-17.48176562,"Tropical",0.15659739,"Diglossa","Thraupidae","Passeriformes","",""
"2002","Diglossa_duidae",0.158511845717208,3,3.214220731,"Tropical",4.978307731,"Diglossa","Thraupidae","Passeriformes","",""
"2003","Diglossa_gloriosa",0.44461947163929,1,8.790091719,"Tropical",0.3252923273,"Diglossa","Thraupidae","Passeriformes","",""
"2004","Diglossa_humeralis",1.45918810027596,3,1.937741204,"Tropical",0.15659739,"Diglossa","Thraupidae","Passeriformes","",""
"2005","Diglossa_lafresnayii",0.367736946456647,2,1.901873249,"Tropical",0.8184652817,"Diglossa","Thraupidae","Passeriformes","",""
"2006","Diglossa_major",0.196779346783354,4,5.187232412,"Tropical",3.854991478,"Diglossa","Thraupidae","Passeriformes","",""
"2007","Diglossa_mystacalis",0.216440612775014,3,-12.42712733,"Tropical",1.601364164,"Diglossa","Thraupidae","Passeriformes","",""
"2008","Diglossa_plumbea",0.295037868125704,2,9.695190552,"Tropical",0.5388903523,"Diglossa","Thraupidae","Passeriformes","",""
"2009","Diglossa_sittoides",0.16025896580892,6,-7.650323145,"Mixed",4.080724033,"Diglossa","Thraupidae","Passeriformes","",""
"2010","Dinemellia_dinemelli",0.15121299862759,2,3.765674746,"Tropical",3.35135158,"Dinemellia","Ploceidae","Passeriformes","",""
"2011","Dinopium_benghalense",0.387131054689856,4,22.51606715,"Mixed",0.7301817353,"Dinopium","Picidae","Piciformes","Piciformes","Picidae"
"2012","Dinopium_javanense",0.294743372993154,6,9.246166985,"Mixed",2.349536506,"Dinopium","Picidae","Piciformes","Piciformes","Picidae"
"2013","Dinopium_rafflesii",0.294743372993154,2,1.368362747,"Tropical",2.349536506,"Dinopium","Picidae","Piciformes","Piciformes","Picidae"
"2014","Dinopium_shorii",0.387131054689856,2,23.02033912,"Mixed",0.7301817353,"Dinopium","Picidae","Piciformes","Piciformes","Picidae"
"2015","Diopsittaca_nobilis",0.131124958717415,3,-10.8604585,"Mixed",5.664981813,"Diopsittaca","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"2016","Dioptrornis_chocolatinus",0.351252900964554,2,9.4236638,"Tropical",1.427694967,"Dioptrornis","Muscicapidae","Passeriformes","Passeriformes","Muscicapidae"
"2017","Dioptrornis_fischeri",0.234400187904062,4,-3.206770053,"Tropical",2.636382884,"Dioptrornis","Muscicapidae","Passeriformes","",""
"2018","Discosura_conversii",0.137356454936423,1,3.731911096,"Tropical",4.041297721,"Discosura","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"2019","Diuca_diuca",0.126630479491924,4,-37.51699454,"Mixed",7.001602454,"Diuca","Thraupidae","Passeriformes","",""
"2020","Dives_dives",0.301454744068132,1,17.8014461,"Mixed",0.9615087147,"Dives","Icteridae","Passeriformes","",""
"2021","Dives_warszewiczi",0.176274001931648,2,-6.063005674,"Tropical",2.627204639,"Dives","Icteridae","Passeriformes","",""
"2022","Dolichonyx_oryzivorus",0.0832196952082806,1,45.76720874,"Temperate",9.588336283,"Dolichonyx","Icteridae","Passeriformes","",""
"2023","Doliornis_remseni",0.0985337404311922,1,-0.0874912,"Tropical",7.583850258,"Doliornis","Cotingidae","Passeriformes","Passeriformes","Cotingidae"
"2024","Doliornis_sclateri",0.0985337404311922,1,-10.09832489,"Tropical",7.583850258,"Doliornis","Cotingidae","Passeriformes","Passeriformes","Cotingidae"
"2025","Dolospingus_fringilloides",0.179604903056103,1,1.164572998,"Tropical",4.349118615,"Dolospingus","Thraupidae","Passeriformes","",""
"2026","Donacospiza_albifrons",0.501100278972281,1,-28.60902966,"Mixed",0.304433086,"Donacospiza","Thraupidae","Passeriformes","",""
"2027","Doricha_eliza",0.688735421555527,1,20.43224259,"Tropical",0.1294634767,"Doricha","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"2028","Doricha_enicura",0.688735421555527,1,15.28244401,"Tropical",0.1294634767,"Doricha","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"2029","Doryfera_johannae",0.0700973456545247,2,1.487611969,"Tropical",6.944687269,"Doryfera","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"2030","Doryfera_ludovicae",0.0700973456545247,2,5.053672248,"Tropical",6.944687269,"Doryfera","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"2031","Drepanoptila_holosericea",0.0778587392010885,1,-21.34260052,"Tropical",10.78842788,"Drepanoptila","Columbidae","Columbiformes","Columbiformes","Columbidae"
"2032","Dromaeocercus_brunneus",0.15366675725545,1,-18.02017743,"Mixed",3.506058025,"Dromaeocercus","Sylviidae","Passeriformes","Passeriformes","Sylviidae"
"2033","Dromococcyx_pavoninus",0.0265510907545705,1,-11.43129503,"Mixed",25.23916623,"Dromococcyx","Cuculidae","Cuculiformes","Cuculiformes","Cuculidae"
"2034","Dromococcyx_phasianellus",0.0265510907545705,1,-7.067933666,"Mixed",25.23916623,"Dromococcyx","Cuculidae","Cuculiformes","Cuculiformes","Cuculidae"
"2035","Drymocichla_incana",0.255588941674671,1,5.847038091,"Tropical",2.153634176,"Drymocichla","Cisticolidae","Passeriformes","Passeriformes","Cisticolidae"
"2036","Drymodes_brunneopygia",0.0456985504552484,2,-32.60947899,"Temperate",5.926728102,"Drymodes","Petroicidae","Passeriformes","Passeriformes","Petroicidae"
"2037","Drymodes_superciliaris",0.0456985504552484,5,-6.45671106,"Tropical",5.926728102,"Drymodes","Petroicidae","Passeriformes","Passeriformes","Petroicidae"
"2038","Drymophila_caudata",0.101426901170858,4,-0.819161839,"Tropical",5.953904653,"Drymophila","Thamnophilidae","Passeriformes","Passeriformes","Thamnophilidae"
"2039","Drymophila_devillei",0.101426901170858,2,-9.409620755,"Tropical",5.953904653,"Drymophila","Thamnophilidae","Passeriformes","Passeriformes","Thamnophilidae"
"2040","Drymophila_ferruginea",0.0916624093674896,1,-21.14593587,"Mixed",6.988309075,"Drymophila","Thamnophilidae","Passeriformes","Passeriformes","Thamnophilidae"
"2041","Drymophila_malura",0.0756300423364624,1,-25.09084464,"Mixed",12.67978787,"Drymophila","Thamnophilidae","Passeriformes","Passeriformes","Thamnophilidae"
"2042","Drymophila_ochropyga",0.0836998445850301,1,-22.79243967,"Mixed",10.67264808,"Drymophila","Thamnophilidae","Passeriformes","Passeriformes","Thamnophilidae"
"2043","Drymophila_rubricollis",0.122027376199382,1,-24.9655195,"Mixed",5.480167254,"Drymophila","Thamnophilidae","Passeriformes","Passeriformes","Thamnophilidae"
"2044","Drymophila_squamata",0.0836998445850301,1,-19.60206792,"Mixed",10.67264808,"Drymophila","Thamnophilidae","Passeriformes","Passeriformes","Thamnophilidae"
"2045","Drymornis_bridgesii",0.138800864850022,1,-29.77015384,"Mixed",5.63638677,"Drymornis","Furnariidae","Passeriformes","Passeriformes","Dendrocolaptidae"
"2046","Dryocopus_galeatus",0.49816744663409,1,-25.32308313,"Mixed",1.382865612,"Dryocopus","Picidae","Piciformes","Piciformes","Picidae"
"2047","Dryocopus_hodgei",0.321347648195178,1,12.29030339,"Tropical",2.335936078,"Dryocopus","Picidae","Piciformes","Piciformes","Picidae"
"2048","Dryocopus_javensis",0.379961045155886,14,10.17038519,"Mixed",2.151802925,"Dryocopus","Picidae","Piciformes","Piciformes","Picidae"
"2049","Dryocopus_lineatus",0.871183398241531,5,-5.827652315,"Mixed",0.2883706832,"Dryocopus","Picidae","Piciformes","Piciformes","Picidae"
"2050","Dryocopus_martius",0.191138892114994,2,56.27700925,"Temperate",4.372711539,"Dryocopus","Picidae","Piciformes","Piciformes","Picidae"
"2051","Dryocopus_pileatus",0.257211367445831,2,45.17942905,"Temperate",2.54390849,"Dryocopus","Picidae","Piciformes","Piciformes","Picidae"
"2052","Dryocopus_schulzi",0.871183398241531,1,-25.53576759,"Mixed",0.2883706832,"Dryocopus","Picidae","Piciformes","Piciformes","Picidae"
"2053","Dryolimnas_cuvieri",0.0658906300229047,3,-19.38257239,"Mixed",0.5914592996,"Dryolimnas","Rallidae","Gruiformes","Gruiformes","Rallidae"
"2054","Dubusia_taeniata",0.214895344907492,3,-0.221717807,"Tropical",3.370293607,"Dubusia","Thraupidae","Passeriformes","",""
"2055","Ducula_aenea",0.196494737462987,13,12.10377129,"Mixed",3.870772833,"Ducula","Columbidae","Columbiformes","Columbiformes","Columbidae"
"2056","Ducula_badia",0.185915873830936,4,11.81280101,"Mixed",1.077988601,"Ducula","Columbidae","Columbiformes","Columbiformes","Columbidae"
"2057","Ducula_bakeri",0.274694362723522,1,-15.39066708,"Tropical",2.137376105,"Ducula","Columbidae","Columbiformes","Columbiformes","Columbidae"
"2058","Ducula_bicolor",0.309179531012043,2,2.790394559,"Tropical",1.064940414,"Ducula","Columbidae","Columbiformes","Columbiformes","Columbidae"
"2059","Ducula_brenchleyi",0.0913639910222631,1,-9.93452389,"Tropical",4.50572913,"Ducula","Columbidae","Columbiformes","Columbiformes","Columbidae"
"2060","Ducula_carola",0.185055196959775,3,13.04808262,"Tropical",1.206280593,"Ducula","Columbidae","Columbiformes","Columbiformes","Columbidae"
"2061","Ducula_chalconota",0.119345533717354,2,-5.271621794,"Tropical",4.771720813,"Ducula","Columbidae","Columbiformes","Columbiformes","Columbidae"
"2062","Ducula_concinna",0.758269725935175,1,-5.181164968,"Tropical",0.3018565208,"Ducula","Columbidae","Columbiformes","Columbiformes","Columbidae"
"2063","Ducula_finschii",0.185915873830936,1,-5.13535409,"Tropical",1.077988601,"Ducula","Columbidae","Columbiformes","Columbiformes","Columbidae"
"2064","Ducula_forsteni",0.300162428600533,1,-1.595420288,"Tropical",2.744476906,"Ducula","Columbidae","Columbiformes","Columbiformes","Columbidae"
"2065","Ducula_goliath",0.186977134705199,1,-21.33139496,"Tropical",1.016929954,"Ducula","Columbidae","Columbiformes","Columbiformes","Columbidae"
"2066","Ducula_melanochroa",0.205261500279259,1,-5.207292727,"Tropical",0.5833767326,"Ducula","Columbidae","Columbiformes","Columbiformes","Columbidae"
"2067","Ducula_mullerii",0.309179531012043,2,-6.457425973,"Tropical",1.064940414,"Ducula","Columbidae","Columbiformes","Columbiformes","Columbidae"
"2068","Ducula_myristicivora",0.205261500279259,2,-0.915619186,"Tropical",0.5833767326,"Ducula","Columbidae","Columbiformes","Columbiformes","Columbidae"
"2069","Ducula_oceanica",0.0928748260510296,5,6.503027649,"Tropical",4.149627497,"Ducula","Columbidae","Columbiformes","Columbiformes","Columbidae"
"2070","Ducula_pacifica",0.77116360607589,2,-16.84297934,"Tropical",0.2669025115,"Ducula","Columbidae","Columbiformes","Columbiformes","Columbidae"
"2071","Ducula_perspicillata",0.428132161635426,2,-1.385169474,"Tropical",0.7528725131,"Ducula","Columbidae","Columbiformes","Columbiformes","Columbidae"
