"","sp","DR","ssp","lat","region","age","genus","Family","Order","eltonO","eltonF"
"4228","Odontorchilus_branickii",-2.35499060916093,2,-4.862762987,"Tropical",1.827471701,"Odontorchilus","Troglodytidae","Passeriformes","Passeriformes","Troglodytidae"
"4229","Odontorchilus_cinereus",-2.35499060916093,1,-9.287582311,"Tropical",1.827471701,"Odontorchilus","Troglodytidae","Passeriformes","Passeriformes","Troglodytidae"
"4230","Oedistoma_pygmaeum",-3.26450227687541,5,-5.339938391,"Tropical",22.50249562,"Oedistoma","Melanocharitidae","Passeriformes","",""
"4231","Oena_capensis",-3.055831011946,2,0.829429704,"Mixed",15.90402058,"Oena","Columbidae","Columbiformes","Columbiformes","Columbidae"
"4232","Oenanthe_bottae",-0.90741264253264,2,11.5252421,"Tropical",0.5395035668,"Oenanthe","Muscicapidae","Passeriformes","Passeriformes","Muscicapidae"
"4233","Oenanthe_cypriaca",-1.3723127215401,1,35.04924286,"Temperate",0.647317459,"Oenanthe","Muscicapidae","Passeriformes","Passeriformes","Muscicapidae"
"4234","Oenanthe_deserti",-1.88455426402821,4,34.9143497,"Temperate",5.739086074,"Oenanthe","Muscicapidae","Passeriformes","Passeriformes","Muscicapidae"
"4235","Oenanthe_finschii",-0.643549608585978,2,36.66198872,"Temperate",0.4478776423,"Oenanthe","Muscicapidae","Passeriformes","Passeriformes","Muscicapidae"
"4236","Oenanthe_hispanica",-0.721245518859389,2,37.84706621,"Temperate",0.1277835881,"Oenanthe","Muscicapidae","Passeriformes","Passeriformes","Muscicapidae"
"4237","Oenanthe_isabellina",-0.9063406516966,1,42.82167799,"Temperate",0.5395035668,"Oenanthe","Muscicapidae","Passeriformes","Passeriformes","Muscicapidae"
"4238","Oenanthe_leucopyga",-1.31049097568574,3,24.91417231,"Mixed",3.203683319,"Oenanthe","Muscicapidae","Passeriformes","Passeriformes","Muscicapidae"
"4239","Oenanthe_leucura",-1.42482161070456,2,33.78304269,"Mixed",3.155479874,"Oenanthe","Muscicapidae","Passeriformes","Passeriformes","Muscicapidae"
"4240","Oenanthe_lugens",-0.64114504538593,5,28.95870777,"Mixed",0.4478776423,"Oenanthe","Muscicapidae","Passeriformes","Passeriformes","Muscicapidae"
"4241","Oenanthe_moesta",-2.03050115907809,2,32.27185455,"Mixed",5.350899814,"Oenanthe","Muscicapidae","Passeriformes","Passeriformes","Muscicapidae"
"4242","Oenanthe_monacha",-1.87267709731809,4,28.86684688,"Mixed",5.868574286,"Oenanthe","Muscicapidae","Passeriformes","Passeriformes","Muscicapidae"
"4243","Oenanthe_monticola",-1.87986185351999,4,-26.76819095,"Mixed",4.93256016,"Oenanthe","Muscicapidae","Passeriformes","Passeriformes","Muscicapidae"
"4244","Oenanthe_oenanthe",-1.81287126970672,4,51.44573618,"Temperate",3.935783599,"Oenanthe","Muscicapidae","Passeriformes","Passeriformes","Muscicapidae"
"4245","Oenanthe_picata",-1.54238931774539,1,35.53736548,"Temperate",2.188319898,"Oenanthe","Muscicapidae","Passeriformes","Passeriformes","Muscicapidae"
"4246","Oenanthe_pileata",-1.41541911036282,3,-16.52017744,"Mixed",1.900161677,"Oenanthe","Muscicapidae","Passeriformes","Passeriformes","Muscicapidae"
"4247","Oenanthe_pleschanka",-0.721245518859389,1,45.0771386,"Temperate",0.1277835881,"Oenanthe","Muscicapidae","Passeriformes","Passeriformes","Muscicapidae"
"4248","Oenanthe_xanthoprymna",-0.778650508137022,3,35.02920479,"Temperate",1.1356001,"Oenanthe","Muscicapidae","Passeriformes","Passeriformes","Muscicapidae"
"4249","Oncostoma_cinereigulare",-1.06369878083176,1,15.36482303,"Tropical",1.165142068,"Oncostoma","Tyrannidae","Passeriformes","Passeriformes","Tyrannidae"
"4250","Oncostoma_olivaceum",-1.06369878083176,1,9.360116914,"Tropical",1.165142068,"Oncostoma","Tyrannidae","Passeriformes","Passeriformes","Tyrannidae"
"4251","Onychognathus_albirostris",-1.9107899869883,1,11.89542936,"Tropical",5.683603994,"Onychognathus","Sturnidae","Passeriformes","Passeriformes","Sturnidae"
"4252","Onychognathus_blythii",-1.40663782933947,1,11.55803665,"Tropical",2.784534419,"Onychognathus","Sturnidae","Passeriformes","Passeriformes","Sturnidae"
"4253","Onychognathus_frater",-1.40378496464251,1,12.50856628,"Tropical",2.784534419,"Onychognathus","Sturnidae","Passeriformes","Passeriformes","Sturnidae"
"4254","Onychognathus_fulgidus",-1.99923371421759,2,1.244621127,"Tropical",5.683603994,"Onychognathus","Sturnidae","Passeriformes","Passeriformes","Sturnidae"
"4255","Onychognathus_morio",-2.16436686904047,4,-6.580599768,"Mixed",6.72835854,"Onychognathus","Sturnidae","Passeriformes","Passeriformes","Sturnidae"
"4256","Onychognathus_nabouroup",-2.36450571343848,1,-26.604519,"Mixed",2.637775925,"Onychognathus","Sturnidae","Passeriformes","Passeriformes","Sturnidae"
"4257","Onychognathus_salvadorii",-1.66629007993056,1,5.223982848,"Tropical",3.510265849,"Onychognathus","Sturnidae","Passeriformes","Passeriformes","Sturnidae"
"4258","Onychognathus_tenuirostris",-2.62625708412637,1,5.356656039,"Tropical",10.7619213,"Onychognathus","Sturnidae","Passeriformes","Passeriformes","Sturnidae"
"4259","Onychognathus_tristramii",-1.86872895726627,1,20.19387036,"Mixed",6.72835854,"Onychognathus","Sturnidae","Passeriformes","Passeriformes","Sturnidae"
"4260","Onychognathus_walleri",-2.00196711868288,3,-1.119756625,"Tropical",7.538370053,"Onychognathus","Sturnidae","Passeriformes","Passeriformes","Sturnidae"
"4261","Onychorhynchus_coronatus",-2.46660432435772,6,-2.901242228,"Mixed",2.250471212,"Onychorhynchus","Tityridae","Passeriformes","Passeriformes","Tyrannidae"
"4262","Opisthocomus_hoazin",-4.31253424096404,1,-3.645821586,"Tropical",73.70061088,"Opisthocomus","Opisthocomidae","Opisthocomiformes","Opisthocomiformes","Opisthocomidae"
"4263","Oporornis_agilis",-1.48274790712562,1,49.89668251,"Temperate",2.46824071,"Oporornis","Parulidae","Passeriformes","",""
"4264","Oporornis_formosus",-1.73633842508187,1,36.23972388,"Temperate",4.672717987,"Oporornis","Parulidae","Passeriformes","",""
"4265","Oporornis_philadelphia",-1.03929498837142,1,49.89449538,"Temperate",1.005387729,"Oporornis","Parulidae","Passeriformes","",""
"4266","Oporornis_tolmiei",-1.03929498837142,1,40.88513309,"Temperate",1.005387729,"Oporornis","Parulidae","Passeriformes","",""
"4267","Orchesticus_abeillei",-1.61290733926063,1,-22.37297523,"Mixed",0.6381418192,"Orchesticus","Thraupidae","Passeriformes","",""
"4268","Oreocharis_arfaki",-2.85206616868634,3,-5.370803622,"Tropical",3.368067968,"Oreocharis","Paramythiidae","Passeriformes","",""
"4269","Oreoica_gutturalis",-3.36197847991972,2,-27.00006203,"Mixed",23.71204628,"Oreoica","Oreoicidae","Passeriformes","Passeriformes","Colluricinclidae"
"4270","Oreomanes_fraseri",-1.30211237991779,1,-13.36848574,"Tropical",1.981739798,"Oreomanes","Thraupidae","Passeriformes","",""
"4271","Oreonympha_nobilis",-1.81398223516097,2,-13.57056362,"Tropical",4.75433277,"Oreonympha","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"4272","Oreophasis_derbianus",-3.15101069505141,1,15.24943799,"Tropical",10.20154337,"Oreophasis","Cracidae","Galliformes","Galliformes","Cracidae"
"4273","Oreopholus_ruficollis",-3.73357055417819,2,-33.8340448,"Mixed",40.65526057,"Oreopholus","Charadriidae","Charadriiformes","Charadriiformes","Charadriidae"
"4274","Oreopsar_bolivianus",-1.56416047540997,1,-18.65277659,"Tropical",3.818247538,"Oreopsar","Icteridae","Passeriformes","",""
"4275","Oreopsittacus_arfaki",-2.88402094375304,3,-4.852449258,"Tropical",12.10491693,"Oreopsittacus","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"4276","Oreortyx_pictus",-2.84623281487044,6,40.45585944,"Temperate",11.54142752,"Oreortyx","Odontophoridae","Galliformes","Galliformes","Odontophoridae"
"4277","Oreoscoptes_montanus",-2.56965224936148,1,42.73099395,"Temperate",8.570291008,"Oreoscoptes","Mimidae","Passeriformes","Passeriformes","Mimidae"
"4278","Oreoscopus_gutturalis",-3.58048774126995,2,-17.82911927,"Tropical",31.20166851,"Oreoscopus","Acanthizidae","Passeriformes","Passeriformes","Acanthizidae"
"4279","Oreotrochilus_chimborazo",-0.765463439140686,3,-0.899997957,"Tropical",0.6439739197,"Oreotrochilus","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"4280","Oreotrochilus_estella",-1.3729804343817,3,-17.56223242,"Mixed",1.697758352,"Oreotrochilus","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"4281","Oreotrochilus_melanogaster",-0.808094407541587,1,-11.8787222,"Tropical",0.6439739197,"Oreotrochilus","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"4282","Origma_solitaria",-2.63207843236665,1,-33.18800191,"Temperate",9.479825208,"Origma","Acanthizidae","Passeriformes","Passeriformes","Acanthizidae"
"4283","Oriturus_superciliosus",-2.12702599728692,2,22.9129711,"Mixed",6.874637494,"Oriturus","Passerellidae","Passeriformes","",""
"4284","Ornithion_inerme",-2.16985359292749,1,-4.291455147,"Tropical",5.645726867,"Ornithion","Tyrannidae","Passeriformes","Passeriformes","Tyrannidae"
"4285","Ortalis_canicollis",-1.38211239758725,2,-23.29073667,"Mixed",2.38974514,"Ortalis","Cracidae","Galliformes","Galliformes","Cracidae"
"4286","Ortalis_cinereiceps",-1.02528273893169,2,10.24179928,"Tropical",0.8031781396,"Ortalis","Cracidae","Galliformes","Galliformes","Cracidae"
"4287","Ortalis_erythroptera",-1.40321742043048,1,-2.782534002,"Tropical",1.027308803,"Ortalis","Cracidae","Galliformes","Galliformes","Cracidae"
"4288","Ortalis_garrula",-0.776514970278147,1,8.905942307,"Tropical",0.5648873433,"Ortalis","Cracidae","Galliformes","Galliformes","Cracidae"
"4289","Ortalis_guttata",-1.21641621503485,5,-18.26859292,"Mixed",1.789865238,"Ortalis","Cracidae","Galliformes","Galliformes","Cracidae"
"4290","Ortalis_leucogastra",-1.23314586295526,1,13.61391856,"Tropical",0.3162759798,"Ortalis","Cracidae","Galliformes","Galliformes","Cracidae"
"4291","Ortalis_motmot",-1.88078754858608,2,-1.318182223,"Tropical",1.027308803,"Ortalis","Cracidae","Galliformes","Galliformes","Cracidae"
"4292","Ortalis_poliocephala",-1.54709592586932,1,18.40216984,"Tropical",4.072130995,"Ortalis","Cracidae","Galliformes","Galliformes","Cracidae"
"4293","Ortalis_ruficauda",-0.773355347924802,2,9.136980269,"Tropical",0.5648873433,"Ortalis","Cracidae","Galliformes","Galliformes","Cracidae"
"4294","Ortalis_vetula",-1.23133841548238,4,19.1911034,"Mixed",0.1038921278,"Ortalis","Cracidae","Galliformes","Galliformes","Cracidae"
"4295","Ortalis_wagleri",-1.20561076830752,1,25.2066539,"Mixed",1.82376278,"Ortalis","Cracidae","Galliformes","Galliformes","Cracidae"
"4296","Orthonyx_spaldingii",-3.31773379350209,1,-17.27349109,"Tropical",21.0715255,"Orthonyx","Orthonychidae","Passeriformes","Passeriformes","Orthonychidae"
"4297","Orthonyx_temminckii",-3.3316166206545,4,-30.13071504,"Temperate",16.77292733,"Orthonyx","Orthonychidae","Passeriformes","Passeriformes","Orthonychidae"
"4298","Orthopsittaca_manilata",-2.371833016082,1,-6.22334301,"Tropical",9.193003765,"Orthopsittaca","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"4299","Orthorhyncus_cristatus",-2.20336526091335,4,15.70290826,"Tropical",6.603585128,"Orthorhyncus","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"4300","Orthotomus_atrogularis",-1.5053978479467,5,9.411270527,"Mixed",2.026528881,"Orthotomus","Cisticolidae","Passeriformes","Passeriformes","Sylviidae"
"4301","Orthotomus_castaneiceps",-1.51194756229216,2,14.85868025,"Tropical",1.737386527,"Orthotomus","Cisticolidae","Passeriformes","Passeriformes","Sylviidae"
"4302","Orthotomus_cinereiceps",-1.56214360298796,2,7.820989964,"Tropical",3.795665718,"Orthotomus","Cisticolidae","Passeriformes","Passeriformes","Sylviidae"
"4303","Orthotomus_cuculatus",-2.34226678207116,13,16.20641783,"Mixed",0.4171270312,"Orthotomus","Cisticolidae","Passeriformes","Passeriformes","Sylviidae"
"4304","Orthotomus_derbianus",-1.38110613248379,2,14.78618565,"Tropical",1.737386527,"Orthotomus","Cisticolidae","Passeriformes","Passeriformes","Sylviidae"
"4305","Orthotomus_frontalis",-1.68741321391535,2,8.398253524,"Tropical",1.179600763,"Orthotomus","Cisticolidae","Passeriformes","Passeriformes","Sylviidae"
"4306","Orthotomus_heterolaemus",-1.73367380864457,1,7.863647117,"Tropical",10.31612111,"Orthotomus","Cisticolidae","Passeriformes","Passeriformes","Sylviidae"
"4307","Orthotomus_nigriceps",-1.57911209259949,1,8.243343084,"Tropical",0.7390112806,"Orthotomus","Cisticolidae","Passeriformes","Passeriformes","Sylviidae"
"4308","Orthotomus_samarensis",-1.64880337025323,1,11.28264419,"Tropical",0.6459037801,"Orthotomus","Cisticolidae","Passeriformes","Passeriformes","Sylviidae"
"4309","Orthotomus_sepium",-1.71571950687072,2,-7.377756531,"Tropical",2.728063017,"Orthotomus","Cisticolidae","Passeriformes","Passeriformes","Sylviidae"
"4310","Orthotomus_sericeus",-1.60155108629786,4,1.221956151,"Tropical",2.728063017,"Orthotomus","Cisticolidae","Passeriformes","Passeriformes","Sylviidae"
"4311","Orthotomus_sutorius",-2.0234936170558,9,21.00930995,"Mixed",1.179600763,"Orthotomus","Cisticolidae","Passeriformes","Passeriformes","Sylviidae"
"4312","Ortygospiza_atricollis",-1.45937099729406,7,-10.15169179,"Mixed",2.986448684,"Ortygospiza","Estrildidae","Passeriformes","",""
"4313","Ortyxelos_meiffrenii",-3.79557931849176,1,11.98887082,"Tropical",41.08897983,"Ortyxelos","Turnicidae","Charadriiformes","Charadriiformes","Turnicidae"
"4314","Oryzoborus_angolensis",-0.719992587438193,3,-3.798626344,"Mixed",0.3554155298,"Oryzoborus","Emberizidae","Passeriformes","",""
"4315","Oryzoborus_atrirostris",-0.944183459512108,2,-5.77226926,"Tropical",1.074949391,"Oryzoborus","Emberizidae","Passeriformes","",""
"4316","Oryzoborus_crassirostris",-0.93295441691728,4,2.29203595,"Tropical",1.233245373,"Oryzoborus","Emberizidae","Passeriformes","",""
"4317","Oryzoborus_maximiliani",-0.93328777716028,1,-14.96020453,"Tropical",1.074949391,"Oryzoborus","Emberizidae","Passeriformes","",""
"4318","Oryzoborus_nuttingi",-0.86854619083657,1,11.86365435,"Tropical",1.233245373,"Oryzoborus","Emberizidae","Passeriformes","",""
"4319","Otidiphaps_nobilis",-3.40185789261346,4,-4.837859793,"Tropical",28.88278828,"Otidiphaps","Columbidae","Columbiformes","Columbiformes","Columbidae"
"4320","Otis_tarda",-3.33008158921279,2,46.88736639,"Temperate",16.20676534,"Otis","Otididae","Otidiformes","Otidiformes","Otididae"
"4321","Otus_angelinae",-2.05169490570595,1,-7.420960116,"Tropical",8.0081357,"Otus","Strigidae","Strigiformes","Strigiformes","Strigidae"
"4322","Otus_bakkamoena",-1.16619250414897,18,34.24044341,"Mixed",0.1198942109,"Otus","Strigidae","Strigiformes","Strigiformes","Strigidae"
"4323","Otus_brucei",-2.56104675222613,4,35.82288592,"Mixed",19.0074592,"Otus","Strigidae","Strigiformes","Strigiformes","Strigidae"
"4324","Otus_elegans",-1.86357719063473,4,25.79766236,"Mixed",2.158559732,"Otus","Strigidae","Strigiformes","Strigiformes","Strigidae"
"4325","Otus_flammeolus",-2.64725117776585,1,26.87702072,"Mixed",10.09565939,"Otus","Strigidae","Strigiformes","Strigiformes","Strigidae"
"4326","Otus_icterorhynchus",-1.80886204212203,2,1.678344127,"Tropical",3.064154079,"Otus","Strigidae","Strigiformes","Strigiformes","Strigidae"
"4327","Otus_ireneae",-3.10732394190113,1,-4.269176326,"Tropical",18.5276529,"Otus","Strigidae","Strigiformes","Strigiformes","Strigidae"
"4328","Otus_leucotis",-2.09084755673289,8,-1.758385419,"Mixed",2.706568202,"Otus","Strigidae","Strigiformes","Strigiformes","Strigidae"
"4329","Otus_longicornis",-1.56272931972846,1,16.60127522,"Tropical",3.145999528,"Otus","Strigidae","Strigiformes","Strigiformes","Strigidae"
"4330","Otus_magicus",-1.81880399949217,10,-5.700060823,"Tropical",0.4448877336,"Otus","Strigidae","Strigiformes","Strigiformes","Strigidae"
"4331","Otus_manadensis",-2.31762850363921,7,-2.156875583,"Tropical",3.064154079,"Otus","Strigidae","Strigiformes","Strigiformes","Strigidae"
"4332","Otus_mantananensis",-1.93511717059917,4,11.72310935,"Tropical",4.788681997,"Otus","Strigidae","Strigiformes","Strigiformes","Strigidae"
"4333","Otus_megalotis",-2.11233745869777,4,11.88885382,"Tropical",2.594838366,"Otus","Strigidae","Strigiformes","Strigiformes","Strigidae"
"4334","Otus_mirus",-1.63982409971589,1,8.092168067,"Tropical",3.145999528,"Otus","Strigidae","Strigiformes","Strigiformes","Strigidae"
"4335","Otus_rufescens",-2.12061924715202,2,0.577890041,"Tropical",2.594838366,"Otus","Strigidae","Strigiformes","Strigiformes","Strigidae"
"4336","Otus_rutilus",-1.33073101032631,6,-19.3851481,"Mixed",0.6842830969,"Otus","Strigidae","Strigiformes","Strigiformes","Strigidae"
"4337","Otus_sagittatus",-1.85037099060381,1,9.386733006,"Tropical",0.165958356,"Otus","Strigidae","Strigiformes","Strigiformes","Strigidae"
"4338","Otus_scops",-1.92622781003546,18,42.44710909,"Mixed",4.406129801,"Otus","Strigidae","Strigiformes","Strigiformes","Strigidae"
"4339","Otus_spilocephalus",-2.54592110806807,8,20.39956475,"Mixed",5.463592762,"Otus","Strigidae","Strigiformes","Strigiformes","Strigidae"
"4340","Otus_umbra",-2.45993870868503,2,2.633297057,"Tropical",11.26626901,"Otus","Strigidae","Strigiformes","Strigiformes","Strigidae"
"4341","Oxylabes_madagascariensis",-2.6160844436439,1,-18.57961694,"Mixed",12.43084568,"Oxylabes","Bernieridae","Passeriformes","Passeriformes","Sylviidae"
"4342","Oxypogon_guerinii",-1.75278121256147,4,6.738087126,"Tropical",4.894203647,"Oxypogon","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"4343","Oxyruncus_cristatus",-3.51446472266383,6,-10.16880523,"Mixed",28.6864086,"Oxyruncus","Tityridae","Passeriformes","Passeriformes","Cotingidae"
"4344","Oxyura_australis",-1.46833062523788,1,-33.87808741,"Temperate",1.856084111,"Oxyura","Anatidae","Anseriformes","Anseriformes","Anatidae"
"4345","Oxyura_jamaicensis",-1.69417617313042,2,25.55059811,"Mixed",1.924601629,"Oxyura","Anatidae","Anseriformes","Anseriformes","Anatidae"
"4346","Oxyura_leucocephala",-1.22738329532149,1,43.36969201,"Temperate",1.637135561,"Oxyura","Anatidae","Anseriformes","Anseriformes","Anatidae"
"4347","Oxyura_maccoa",-1.20102408334958,1,-23.73181744,"Mixed",1.637135561,"Oxyura","Anatidae","Anseriformes","Anseriformes","Anatidae"
"4348","Oxyura_vittata",-2.15344908428343,1,-38.24114192,"Temperate",2.216407487,"Oxyura","Anatidae","Anseriformes","Anseriformes","Anatidae"
"4349","Pachycephala_albiventris",-1.03603216161679,5,15.73471157,"Tropical",1.647375583,"Pachycephala","Pachycephalidae","Passeriformes","Passeriformes","Pachycephalidae"
"4350","Pachycephala_caledonica",-2.48787419194041,1,-21.34260058,"Tropical",15.23796081,"Pachycephala","Pachycephalidae","Passeriformes","Passeriformes","Pachycephalidae"
"4351","Pachycephala_griseonota",-1.29558943610223,6,-1.419043898,"Tropical",3.523283246,"Pachycephala","Pachycephalidae","Passeriformes","Passeriformes","Pachycephalidae"
"4352","Pachycephala_grisola",-1.05215715656238,1,3.535561039,"Tropical",1.647375583,"Pachycephala","Pachycephalidae","Passeriformes","Passeriformes","Pachycephalidae"
"4353","Pachycephala_homeyeri",-1.93887734255887,3,8.358223371,"Tropical",15.23796081,"Pachycephala","Pachycephalidae","Passeriformes","Passeriformes","Pachycephalidae"
"4354","Pachycephala_hyperythra",-1.61197496785058,4,-4.116566665,"Tropical",4.789817481,"Pachycephala","Pachycephalidae","Passeriformes","Passeriformes","Pachycephalidae"
"4355","Pachycephala_inornata",-2.36379134285073,2,-31.98926853,"Temperate",7.951485792,"Pachycephala","Pachycephalidae","Passeriformes","Passeriformes","Pachycephalidae"
